file;title_en;type_en;text_en;title_fr;type_fr;text_fr
../TacticsCards/GOLIATH/Named and Shamed.png;Named and Shamed;Goliath Tactics;"Play this card at the start of the Deployment step
before any fighters have been deployed. Your

ang may immediately recruit up to two Goliath
faves They are recruited for free but will leave
the gang at the end of this battle. Each fighter is
equipped with a maul and either a stimm-slug
stash or a frenzon collar. These fighters are not
counted towards your maximum crew size - they
are taken in addition to your starting crew. If you
do not have models available to represent them,
you may discard this card and select another.";Nommé et humilié;Goliath;Jouez cette carte au début de l'étape de déploiement avant que des combattants aient été déployés. Votre ang peut recruter immédiatement jusqu'à deux Goliath favoris Ils sont recrutés gratuitement mais partiront le gang à la fin de cette bataille. Chaque combattant est équipé d'un maul et soit d'un stimm-slug cachette ou un collier frenzon. Ces combattants ne sont pas comptés dans la taille maximale de votre équipage - ils sont recrutés en plus de votre équipage de départ. Si vous ne disposent pas de modèles pour les représenter, vous pouvez défausser cette carte et en sélectionner une autre.
../TacticsCards/GOLIATH/Not Done Yet.png;Not Done Yet;Goliath Tactics;"Play when a fighter from your gang is taken out
of action.

Tuck this card under the fighters card, they are
not removed from play. If they were prone, they
return to standing. They go out of action after
they are next activated and take a turn or when
they suffer another unsaved wound, whichever
comes first.";Pas encore fait;Goliath;Jouez lorsqu'un combattant de votre gang est éliminé d'action. Glissez cette carte sous la carte des combattants, ils sont pas retiré du jeu. S'ils étaient sujets, ils revenir debout. Ils sont mis Hors de combat après ils sont ensuite activés et prennent un tour ou quand ils subissent une autre blessure non guérie, quelle que soit la vient en premier.
../TacticsCards/GOLIATH/One Last Go.png;One Last Go;Goliath Tactics;"Play this gang tactic when one of your House
Goliath fighters is taken Out of Action by an
attack made with a ranged weapon.

Before removing the fighter from the battlefield,
they may immediately make a Charge (Double)
action. After this action is resolved, the fighter
goes Out of Action as normal.";Un dernier effort;Goliath;Jouez cette tactique de gang lorsqu'un membre de votre maison Les combattants Goliath sont mis hors de combat par un attaque effectuée avec une arme à distance. Avant de retirer le combattant du champ de bataille, ils peuvent immédiatement effectuer une Charge (Double) actions. Une fois cette action résolue, le combattant devient Hors de combat comme d'habitude.
../TacticsCards/GOLIATH/Second Wind.png;Second Wind;Goliath Tactics;"Play instead of activating a fighter.
Remove a flesh wound from any fighter's
card.";Deuxième souffle;Goliath;Jouez au lieu d'activer un combattant. Retirez une Blessure Légère sur le corps d'un combattant. carte.
../TacticsCards/GOLIATH/Steel Constitution.png;Steel Constitution;Goliath Tactics;"Play instead of activating a fighter.

Choose one of your fighters and tuck this

card under their fighter card. Until the end of
the round, this fighter cannot be affected by
weapons with the Gas or Toxin trait, and their
Strength and Toughness are used at their

full value, regardless of any modifiers
(including flesh wounds).";Constitution d’acier;Goliath;Jouez au lieu d'activer un combattant. Choisissez un de vos combattants et rangez-le carte sous leur carte de combattant. Jusqu'à la fin de le tour, ce combattant ne peut pas être affecté par armes avec le trait Gaz ou Toxine, et leurs Force et la robustesse sont utilisées à leur valeur totale, quels que soient les modificateurs (y compris les Blessures Légères).
../TacticsCards/GOLIATH/Stimm Overload.png;Stimm Overload;Goliath Tactics;"Play this card when activating a fighter.
This fighter counts a Charge
(Double) action as a Basic action this turn.";Surcharge de stimm;Goliath;Jouez cette carte lors de l'activation d'un combattant. Ce combattant compte une Charge (Double) action comme action de base ce tour-ci.
../TacticsCards/GOLIATH/Stimm Reserve.png;Stimm Reserve;Goliath Tactics;"Play this gang tactic when activating any friendly
fighter.

Choose one friendly fighter that is currently on
the battlefield. Until the end of this battle, that
fighter's Strength characteristic is increased by
D3, However, until the end of this battle, that
fighter's Toughness characteristic is decreased
by 1. Note that if this decrease in Toughness
reduces that fighter's Toughness to 0, they will
go Out of Action as normal.";Réserve Stimm;Goliath;Jouez cette tactique de gang lors de l'activation d'un ami. combattant. Choisissez un combattant allié actuellement actif le champ de bataille. Jusqu'à la fin de cette bataille, cela la caractéristique de Force du combattant est augmentée de D3, Cependant, jusqu'à la fin de cette bataille, cela la caractéristique d'endurance du combattant est diminuée de 1. Notez que si cette diminution de la Résistance réduit l'Endurance de ce combattant à 0, il le fera passer hors de combat comme d'habitude.
../TacticsCards/GOLIATH/Stimm Surge.png;Stimm Surge;Goliath Tactics;"Play this card when activating a fighter.

Tuck this card under the Fighter's card. While it
is there , the fighter's Move, Strength and
Toughness are each increased by 1. In each End
phase, roll a D6. On a 1, the card is discarded
and an Injury roll is made for the fighter, using a
Damage of 2. On a 2, the card is discarded.

On a 3, the fighter suffers a Flesh Wound but
the card remains in play.";Poussée de stimm;Goliath;Jouez cette carte lors de l'activation d'un combattant. Glissez cette carte sous la carte du Combattant. Pendant qu'il est-ce là, le mouvement, la force et la force du combattant L'endurance est augmentée de 1. À chaque extrémité phase, lancez un D6. Sur un 1, la carte est défaussée et un jet de Blessure est effectué pour le combattant, à l'aide d'un Dégâts de 2. Sur un 2, la carte est défaussée. Sur 3, le combattant subit une Blessure Chair mais la carte reste en jeu.
../TacticsCards/GOLIATH/Subconscious Mnemonics.png;Subconscious Mnemonics;Goliath Tactics;"Play this gang tactic at the start of the
Deployment step of the pre-battle sequence
before any fighters have been deployed.

Choose a friendly House Goliath Leader or
Champion with two or more skills. For the
remainder of this battle, that fighter may
exchange one of their skills for another skill of
the same skill set. The controlling pee chooses
which skill is replaced and which skill it is
replaced with.";Mnémoniques subconscients;Goliath;Jouez cette tactique de gang au début du Étape de déploiement de la séquence pré-bataille avant que des combattants aient été déployés. Choisissez un chef Goliath de maison amical ou Champion avec deux compétences ou plus. Pour le reste de cette bataille, ce combattant peut échanger une de leurs compétences contre une autre compétence de le même ensemble de compétences. Le pipi contrôlant choisit quelle compétence est remplacée et de quelle compétence il s'agit remplacé par.
../TacticsCards/GOLIATH/Tempered in Battle.png;Tempered in Battle;Goliath Tactics;"Play this gang tactic when a friendly House
Goliath fighter takes an enemy fighter

Out of Action with a close combat attack

or by performing a Coup De Grace. For the
remainder of this battle, the fighter that took
the enemy fighter Out of Action gains the
Fearsome skill. In addition, for the remainder of
this battle, this fighter gains +1 XP when they
take an enemy fighter Out of Action with either
a close combat attack or by performing a Coup
De Grace.";Trempé au combat;Goliath;Jouez cette tactique de gang lorsqu'une maison amicale Le combattant Goliath prend un combattant ennemi Hors de combat avec une attaque au corps à corps ou en exécutant un Coup de Grâce. Pour le reste de cette bataille, le combattant qui a pris le combattant ennemi Hors de combat gagne le Compétence redoutable. De plus, pour le reste de cette bataille, ce combattant gagne +1 XP lorsqu'il mettre un combattant ennemi hors de combat avec soit une attaque au corps à corps ou en effectuant un coup d'État De Grâce.
../TacticsCards/GOLIATH/The Hand that Feeds You.png;The Hand that Feeds You;Goliath Tactics;"Play this card at the start of the Deployment step
of the pre-battle sequence before any fighters
have been deployed. The gang may recruit

a House Agent for this battle without needing to
make a Petition and without needing to pay

a hiring fee (i-e., this House Agent is hired for
free). If they do so, during the post-battle
sequence the gang gains no credits from scenario
rewards. If you do not have a model available to
represent this House Agent, you may discard this
card and select another.";La main qui vous nourrit;Goliath;Jouez cette carte au début de l'étape de déploiement de la séquence d'avant-bataille avant tout combattant ont été déployés. Le gang peut recruter un House Agent pour cette bataille sans avoir besoin de faire une pétition et sans avoir à payer des frais d'embauche (c'est-à-dire que cet agent immobilier est embauché pour gratuit). S'ils le font, pendant l'après-bataille séquence, le gang ne gagne aucun crédit du scénario récompenses. Si vous n'avez pas de modèle disponible pour représentez cet agent de maison, vous pouvez le défausser carte et sélectionnez-en une autre.
../TacticsCards/GOLIATH/Unleash the Fear.png;Unleash the Fear;Goliath Tactics;"Play this gang tactic when a friendly Goliath
fighter performs the Flex (Simple) action.

All enemy fighters within 6"" of, and with a line
of sight to, the fighter performing the

Flex (Simple) action must immediately make

a Cool check. If the check is passed, this gang
tactic has no further effect. If the check is failed,
they become Broken.";Libérer la peur;Goliath;"Jouez cette tactique de gang lorsqu'un Goliath combattant allié effectue l’action Flex (Simple). Tous les combattants ennemis à moins de 6"" et avec une ligne de vue, le combattant effectuant le L'action flexible (simple) doit immédiatement faire un chèque cool. Si le test est réussi, ce gang la tactique n’a plus d’effet. Si le contrôle échoue, ils deviennent brisés."
../TacticsCards/GOLIATH/Unstoppable Behemoth.png;Unstoppable Behemoth;Goliath Tactics;"| Play this card after an attack is made against
on of your fighters, before the Injury roll
(if any) is made.

The attack has no further effect - no Injury
roll is made. In addition, if your fighter is
pinned, they immediately stand up.";Béhémoth imparable;Goliath;Jouez cette carte après une attaque contre sur l'un de vos combattants, avant le jet de Blessure (le cas échéant) est effectué. L'attaque n'a aucun autre effet - pas de blessure le rouleau est fait. De plus, si votre combattant est Bloqués, ils se relèvent immédiatement.
